dataset,model,layer,heldout,seed,method,auroc,id_acc
goemotions,gemma,25,4,1,LPE -var,0.498362869276091,0.11620517476168861
goemotions,gemma,25,4,2,GPP neg-latent-var,0.4938558633704385,0.11393554244212438
goemotions,gemma,25,4,2,GPP -MI,0.49410471645725373,0.11393554244212438
goemotions,gemma,25,4,2,Maha,0.5259509989838499,0.11393554244212438
goemotions,gemma,25,4,2,MSP,0.4766919129659371,0.11393554244212438
goemotions,gemma,25,4,2,kNN,0.5138977536400524,0.11393554244212438
goemotions,gemma,25,4,2,LPE -var,0.4800491254426935,0.11393554244212438
goemotions,gemma,25,2,0,GPP neg-latent-var,0.4504101865212976,0.10670194003527336
goemotions,gemma,25,2,0,GPP -MI,0.4526314734648068,0.10670194003527336
goemotions,gemma,25,2,0,Maha,0.4949394741061407,0.10670194003527336
goemotions,gemma,25,2,0,MSP,0.455253594142483,0.10670194003527336
goemotions,gemma,25,2,0,kNN,0.46846774624552406,0.10670194003527336
goemotions,gemma,25,2,0,LPE -var,0.48086686975575865,0.10670194003527336
goemotions,gemma,25,2,1,GPP neg-latent-var,0.45392416225749554,0.12301587301587301
goemotions,gemma,25,2,1,GPP -MI,0.4567166372721928,0.12301587301587301
goemotions,gemma,25,2,1,Maha,0.5113101918657474,0.12301587301587301
goemotions,gemma,25,2,1,MSP,0.4303150553150553,0.12301587301587301
goemotions,gemma,25,2,1,kNN,0.47120677676233236,0.12301587301587301
goemotions,gemma,25,2,1,LPE -var,0.4646832077387633,0.12301587301587301
goemotions,gemma,25,2,2,GPP neg-latent-var,0.45164442039442043,0.1146384479717813
goemotions,gemma,25,2,2,GPP -MI,0.4532227032227032,0.1146384479717813
goemotions,gemma,25,2,2,Maha,0.4899323927101705,0.1146384479717813
goemotions,gemma,25,2,2,MSP,0.5201218534551868,0.1146384479717813
goemotions,gemma,25,2,2,kNN,0.479754556143445,0.1146384479717813
goemotions,gemma,25,2,2,LPE -var,0.4910079632301854,0.1146384479717813
goemotions,gemma,25,1,0,GPP neg-latent-var,0.46501340201867913,0.1517150395778364
goemotions,gemma,25,1,0,GPP -MI,0.4643031648308693,0.1517150395778364
goemotions,gemma,25,1,0,Maha,0.5468616939593192,0.1517150395778364
goemotions,gemma,25,1,0,MSP,0.5150668006868535,0.1517150395778364
goemotions,gemma,25,1,0,kNN,0.4956059527299633,0.1517150395778364
goemotions,gemma,25,1,0,LPE -var,0.5026524828635647,0.1517150395778364
goemotions,gemma,25,1,1,GPP neg-latent-var,0.4654060392846672,0.11213720316622691
goemotions,gemma,25,1,1,GPP -MI,0.45607523279027234,0.11213720316622691
goemotions,gemma,25,1,1,Maha,0.5004921053733719,0.11213720316622691
goemotions,gemma,25,1,1,MSP,0.4680655023662939,0.11213720316622691
goemotions,gemma,25,1,1,kNN,0.47754812860353757,0.11213720316622691
goemotions,gemma,25,1,1,LPE -var,0.4621567477768006,0.11213720316622691
goemotions,gemma,25,1,2,GPP neg-latent-var,0.470136882076196,0.10378188214599825
goemotions,gemma,25,1,2,GPP -MI,0.468142284764976,0.10378188214599825
goemotions,gemma,25,1,2,Maha,0.5283431754408008,0.10378188214599825
goemotions,gemma,25,1,2,MSP,0.5204729795758819,0.10378188214599825
goemotions,gemma,25,1,2,kNN,0.4925119710739764,0.10378188214599825
goemotions,gemma,25,1,2,LPE -var,0.5292540938978934,0.10378188214599825
goemotions,gemma,25,10,0,GPP neg-latent-var,0.5364652883301868,0.16447944006999124
goemotions,gemma,25,10,0,GPP -MI,0.5277739405381345,0.16447944006999124
goemotions,gemma,25,10,0,Maha,0.45183496799742134,0.16447944006999124
goemotions,gemma,25,10,0,MSP,0.46151632361744255,0.16447944006999124
goemotions,gemma,25,10,0,kNN,0.41326687234271153,0.16447944006999124
goemotions,gemma,25,10,0,LPE -var,0.46213028196036904,0.16447944006999124
goemotions,gemma,25,10,1,GPP neg-latent-var,0.5362504029101626,0.10936132983377078
goemotions,gemma,25,10,1,GPP -MI,0.5305770440975579,0.10936132983377078
goemotions,gemma,25,10,1,Maha,0.4671225307362895,0.10936132983377078
goemotions,gemma,25,10,1,MSP,0.46581786925757085,0.10936132983377078
goemotions,gemma,25,10,1,kNN,0.4234509063560037,0.10936132983377078
goemotions,gemma,25,10,1,LPE -var,0.47623597488910374,0.10936132983377078
goemotions,gemma,25,10,2,GPP neg-latent-var,0.5375550643888811,0.11548556430446194
goemotions,gemma,25,10,2,GPP -MI,0.5316955994535771,0.11548556430446194
goemotions,gemma,25,10,2,Maha,0.4341990145968596,0.11548556430446194
goemotions,gemma,25,10,2,MSP,0.47404107381314176,0.11548556430446194
goemotions,gemma,25,10,2,kNN,0.41340501296987,0.11548556430446194
goemotions,gemma,25,10,2,LPE -var,0.5136528986508265,0.11548556430446194
goemotions,gemma,25,7,0,GPP neg-latent-var,0.5408496732026143,0.08268059181897303
goemotions,gemma,25,7,0,GPP -MI,0.5419034454512877,0.08268059181897303
goemotions,gemma,25,7,0,Maha,0.5331447635625182,0.08268059181897303
goemotions,gemma,25,7,0,MSP,0.45836959675079786,0.08268059181897303
goemotions,gemma,25,7,0,kNN,0.553819177801669,0.08268059181897303
goemotions,gemma,25,7,0,LPE -var,0.556822642024608,0.08268059181897303
goemotions,gemma,25,7,1,GPP neg-latent-var,0.5443138961415723,0.13011314186248912
goemotions,gemma,25,7,1,GPP -MI,0.5466838171299852,0.13011314186248912
goemotions,gemma,25,7,1,Maha,0.5708203211658902,0.13011314186248912
goemotions,gemma,25,7,1,MSP,0.5206061536886295,0.13011314186248912
goemotions,gemma,25,7,1,kNN,0.5294629601187734,0.13011314186248912
goemotions,gemma,25,7,1,LPE -var,0.504889161931091,0.13011314186248912
goemotions,gemma,25,7,2,GPP neg-latent-var,0.5437379477465486,0.09834638816362054
goemotions,gemma,25,7,2,GPP -MI,0.5454849912114541,0.09834638816362054
goemotions,gemma,25,7,2,Maha,0.5829664328742812,0.09834638816362054
goemotions,gemma,25,7,2,MSP,0.41621017423505524,0.09834638816362054
goemotions,gemma,25,7,2,kNN,0.5431577330671172,0.09834638816362054
goemotions,gemma,25,7,2,LPE -var,0.46680830730899847,0.09834638816362054
goemotions,gemma,37,27,0,GPP neg-latent-var,0.4752313768334338,0.17352320675105484
goemotions,gemma,37,27,0,GPP -MI,0.4790526002946889,0.17352320675105484
goemotions,gemma,37,27,0,Maha,0.5057744792713148,0.17352320675105484
goemotions,gemma,37,27,0,MSP,0.5225056091353559,0.17352320675105484
goemotions,gemma,37,27,0,kNN,0.4886624305136963,0.17352320675105484
goemotions,gemma,37,27,0,LPE -var,0.5206658964570356,0.17352320675105484
goemotions,gemma,37,27,1,GPP neg-latent-var,0.47568397963967585,0.17088607594936708
goemotions,gemma,37,27,1,GPP -MI,0.48159607109369773,0.17088607594936708
goemotions,gemma,37,27,1,Maha,0.5015121642890631,0.17088607594936708
goemotions,gemma,37,27,1,MSP,0.5233082596611077,0.17088607594936708
goemotions,gemma,37,27,1,kNN,0.4898564647377939,0.17088607594936708
goemotions,gemma,37,27,1,LPE -var,0.5225736303663518,0.17088607594936708
goemotions,gemma,37,27,2,GPP neg-latent-var,0.4744669228450874,0.18354430379746836
goemotions,gemma,37,27,2,GPP -MI,0.47528579381823055,0.18354430379746836
goemotions,gemma,37,27,2,Maha,0.5017978534592459,0.18354430379746836
goemotions,gemma,37,27,2,MSP,0.510189580403188,0.18354430379746836
goemotions,gemma,37,27,2,kNN,0.4881800030138638,0.18354430379746836
goemotions,gemma,37,27,2,LPE -var,0.5240324241510951,0.18354430379746836
goemotions,gemma,37,3,0,GPP neg-latent-var,0.5214226037032541,0.20205799812909261
goemotions,gemma,37,3,0,GPP -MI,0.5261739586829383,0.20205799812909261
goemotions,gemma,37,3,0,Maha,0.4929091181742229,0.20205799812909261
goemotions,gemma,37,3,0,MSP,0.5523407764979755,0.20205799812909261
goemotions,gemma,37,3,0,kNN,0.491027499482287,0.20205799812909261
goemotions,gemma,37,3,0,LPE -var,0.490684737823035,0.20205799812909261
goemotions,gemma,37,3,1,GPP neg-latent-var,0.5229507494340863,0.18194574368568756
goemotions,gemma,37,3,1,GPP -MI,0.5239120887752697,0.18194574368568756
goemotions,gemma,37,3,1,Maha,0.48860496004684406,0.18194574368568756
goemotions,gemma,37,3,1,MSP,0.5006480337620234,0.18194574368568756
goemotions,gemma,37,3,1,kNN,0.4895636215625647,0.18194574368568756
goemotions,gemma,37,3,1,LPE -var,0.5084637136797606,0.18194574368568756
goemotions,gemma,37,3,2,GPP neg-latent-var,0.5233095780461157,0.19784845650140317
goemotions,gemma,37,3,2,GPP -MI,0.5247609594470112,0.19784845650140317
goemotions,gemma,37,3,2,Maha,0.47100004284520736,0.19784845650140317
goemotions,gemma,37,3,2,MSP,0.5344939623961896,0.19784845650140317
goemotions,gemma,37,3,2,kNN,0.4775330443662123,0.19784845650140317
goemotions,gemma,37,3,2,LPE -var,0.5267693285441912,0.19784845650140317
goemotions,gemma,37,0,0,GPP neg-latent-var,0.47124928207827144,0.1738931994523049
goemotions,gemma,37,0,0,GPP -MI,0.4719961390551604,0.1738931994523049
goemotions,gemma,37,0,0,Maha,0.5220442916760388,0.1738931994523049
goemotions,gemma,37,0,0,MSP,0.5325046569371439,0.1738931994523049
goemotions,gemma,37,0,0,kNN,0.5220704971839998,0.1738931994523049
goemotions,gemma,37,0,0,LPE -var,0.4747171442984458,0.1738931994523049
goemotions,gemma,37,0,1,GPP neg-latent-var,0.4729744780190383,0.15061615700593337
goemotions,gemma,37,0,1,GPP -MI,0.47650894590528026,0.15061615700593337
goemotions,gemma,37,0,1,Maha,0.5578519345124356,0.15061615700593337
goemotions,gemma,37,0,1,MSP,0.5189476741519787,0.15061615700593337
goemotions,gemma,37,0,1,kNN,0.5370884370379914,0.15061615700593337
goemotions,gemma,37,0,1,LPE -var,0.44838279258995584,0.15061615700593337
goemotions,gemma,37,0,2,GPP neg-latent-var,0.4726927688084574,0.1478776814240073
goemotions,gemma,37,0,2,GPP -MI,0.4777089397906617,0.1478776814240073
goemotions,gemma,37,0,2,Maha,0.5528117418146005,0.1478776814240073
goemotions,gemma,37,0,2,MSP,0.495146521546387,0.1478776814240073
goemotions,gemma,37,0,2,kNN,0.524889773082139,0.1478776814240073
goemotions,gemma,37,0,2,LPE -var,0.4898813982385531,0.1478776814240073
goemotions,gemma,37,4,0,GPP neg-latent-var,0.495616268540131,0.18474807081252836
goemotions,gemma,37,4,0,GPP -MI,0.4990564320458258,0.18474807081252836
goemotions,gemma,37,4,0,Maha,0.5158793615535806,0.18474807081252836
goemotions,gemma,37,4,0,MSP,0.5015610922807155,0.18474807081252836
goemotions,gemma,37,4,0,kNN,0.5048906544144924,0.18474807081252836
goemotions,gemma,37,4,0,LPE -var,0.5274049461855199,0.18474807081252836
goemotions,gemma,37,4,1,GPP neg-latent-var,0.49434550486069984,0.17748524738992283
goemotions,gemma,37,4,1,GPP -MI,0.4989343096976666,0.17748524738992283
goemotions,gemma,37,4,1,Maha,0.5090220764946738,0.17748524738992283
goemotions,gemma,37,4,1,MSP,0.43261496206142525,0.17748524738992283
goemotions,gemma,37,4,1,kNN,0.513280229313511,0.17748524738992283
goemotions,gemma,37,4,1,LPE -var,0.4736872423621688,0.17748524738992283
goemotions,gemma,37,4,2,GPP neg-latent-var,0.49500335260408634,0.16704493871992737
goemotions,gemma,37,4,2,GPP -MI,0.4975057086437276,0.16704493871992737
goemotions,gemma,37,4,2,Maha,0.5273219951565815,0.16704493871992737
goemotions,gemma,37,4,2,MSP,0.4841621139608886,0.16704493871992737
goemotions,gemma,37,4,2,kNN,0.5083308179201873,0.16704493871992737
goemotions,gemma,37,4,2,LPE -var,0.492070112053015,0.16704493871992737
goemotions,gemma,37,2,0,GPP neg-latent-var,0.4520268825824381,0.14770723104056438
goemotions,gemma,37,2,0,GPP -MI,0.45239765378654273,0.14770723104056438
goemotions,gemma,37,2,0,Maha,0.4835290738068516,0.14770723104056438
goemotions,gemma,37,2,0,MSP,0.47733953289508846,0.14770723104056438
goemotions,gemma,37,2,0,kNN,0.4679733846400513,0.14770723104056438
goemotions,gemma,37,2,0,LPE -var,0.500340708674042,0.14770723104056438
goemotions,gemma,37,2,1,GPP neg-latent-var,0.4534765645876757,0.18253968253968253
goemotions,gemma,37,2,1,GPP -MI,0.45222061888728554,0.18253968253968253
goemotions,gemma,37,2,1,Maha,0.49911482550371433,0.18253968253968253
goemotions,gemma,37,2,1,MSP,0.44827240660573997,0.18253968253968253
goemotions,gemma,37,2,1,kNN,0.46217465661910107,0.18253968253968253
goemotions,gemma,37,2,1,LPE -var,0.47567941317941315,0.18253968253968253
goemotions,gemma,37,2,2,GPP neg-latent-var,0.4521437924215702,0.15608465608465608
goemotions,gemma,37,2,2,GPP -MI,0.45064066591844365,0.15608465608465608
goemotions,gemma,37,2,2,Maha,0.5122888942333387,0.15608465608465608
goemotions,gemma,37,2,2,MSP,0.5284992784992784,0.15608465608465608
goemotions,gemma,37,2,2,kNN,0.46315669926781045,0.15608465608465608
goemotions,gemma,37,2,2,LPE -var,0.4962254823365934,0.15608465608465608
goemotions,gemma,37,1,0,GPP neg-latent-var,0.466404210467535,0.17634124890061564
goemotions,gemma,37,1,0,GPP -MI,0.4662750764333878,0.17634124890061564
goemotions,gemma,37,1,0,Maha,0.5561314235456716,0.17634124890061564
goemotions,gemma,37,1,0,MSP,0.488608284122796,0.17634124890061564
goemotions,gemma,37,1,0,kNN,0.5009423294383717,0.17634124890061564
goemotions,gemma,37,1,0,LPE -var,0.4883849171448117,0.17634124890061564
goemotions,gemma,37,1,1,GPP neg-latent-var,0.4654479205930393,0.1547933157431838
goemotions,gemma,37,1,1,GPP -MI,0.4555552065446525,0.1547933157431838
goemotions,gemma,37,1,1,Maha,0.5109938434476693,0.1547933157431838
goemotions,gemma,37,1,1,MSP,0.467548966229705,0.1547933157431838
goemotions,gemma,37,1,1,kNN,0.4810556881796988,0.1547933157431838
goemotions,gemma,37,1,1,LPE -var,0.45990562745180164,0.1547933157431838
goemotions,gemma,37,1,2,GPP neg-latent-var,0.4662331951250157,0.1693051890941073
goemotions,gemma,37,1,2,GPP -MI,0.4674948695397244,0.1693051890941073
goemotions,gemma,37,1,2,Maha,0.5293587971688235,0.1693051890941073
goemotions,gemma,37,1,2,MSP,0.4883918973628736,0.1693051890941073
goemotions,gemma,37,1,2,kNN,0.489194622440005,0.1693051890941073
goemotions,gemma,37,1,2,LPE -var,0.49314193575407295,0.1693051890941073
goemotions,gemma,37,10,0,GPP neg-latent-var,0.5333916593759114,0.1942257217847769
goemotions,gemma,37,10,0,GPP -MI,0.5295237218154749,0.1942257217847769
goemotions,gemma,37,10,0,Maha,0.4961474113981366,0.1942257217847769
goemotions,gemma,37,10,0,MSP,0.4795897223373395,0.1942257217847769
goemotions,gemma,37,10,0,kNN,0.4521764823256742,0.1942257217847769
goemotions,gemma,37,10,0,LPE -var,0.5369219198477383,0.1942257217847769
goemotions,gemma,37,10,1,GPP neg-latent-var,0.5337446854230941,0.15616797900262466
goemotions,gemma,37,10,1,GPP -MI,0.5274880661847094,0.15616797900262466
goemotions,gemma,37,10,1,Maha,0.5050287025525317,0.15616797900262466
goemotions,gemma,37,10,1,MSP,0.4696397599422879,0.15616797900262466
goemotions,gemma,37,10,1,kNN,0.4438688584979509,0.15616797900262466
goemotions,gemma,37,10,1,LPE -var,0.4813318291353932,0.15616797900262466
goemotions,gemma,37,10,2,GPP neg-latent-var,0.5332765421866127,0.18066491688538933
goemotions,gemma,37,10,2,GPP -MI,0.5321100213350524,0.18066491688538933
goemotions,gemma,37,10,2,Maha,0.4582354837224294,0.18066491688538933
goemotions,gemma,37,10,2,MSP,0.5380615800217955,0.18066491688538933
goemotions,gemma,37,10,2,kNN,0.4375604365243818,0.18066491688538933
goemotions,gemma,37,10,2,LPE -var,0.5788898098264033,0.18066491688538933
goemotions,gemma,37,7,0,GPP neg-latent-var,0.5384136248058841,0.14186248912097477
goemotions,gemma,37,7,0,GPP -MI,0.539859895220055,0.14186248912097477
goemotions,gemma,37,7,0,Maha,0.5513404665608629,0.14186248912097477
goemotions,gemma,37,7,0,MSP,0.41399597262751925,0.14186248912097477
goemotions,gemma,37,7,0,kNN,0.5256147715831329,0.14186248912097477
goemotions,gemma,37,7,0,LPE -var,0.5114848376252155,0.14186248912097477
goemotions,gemma,37,7,1,GPP neg-latent-var,0.5417882557722828,0.17885117493472585
goemotions,gemma,37,7,1,GPP -MI,0.5481322206863599,0.17885117493472585
goemotions,gemma,37,7,1,Maha,0.5585270226454376,0.17885117493472585
goemotions,gemma,37,7,1,MSP,0.5254569190600523,0.17885117493472585
goemotions,gemma,37,7,1,kNN,0.5231915220396253,0.17885117493472585
goemotions,gemma,37,7,1,LPE -var,0.5111776651478694,0.17885117493472585
goemotions,gemma,37,7,2,GPP neg-latent-var,0.5411568456799604,0.13881636205395997
goemotions,gemma,37,7,2,GPP -MI,0.5460886704551273,0.13881636205395997
goemotions,gemma,37,7,2,Maha,0.5654490690967423,0.13881636205395997
goemotions,gemma,37,7,2,MSP,0.49325500435161007,0.13881636205395997
goemotions,gemma,37,7,2,kNN,0.525418522500384,0.13881636205395997
goemotions,gemma,37,7,2,LPE -var,0.4974188979334119,0.13881636205395997
goemotions,gemma,50,27,0,GPP neg-latent-var,0.47362973846359924,0.19356540084388185
goemotions,gemma,50,27,0,GPP -MI,0.48100167018284107,0.19356540084388185
goemotions,gemma,50,27,0,Maha,0.4877153656821378,0.19356540084388185
goemotions,gemma,50,27,0,MSP,0.4973094986939924,0.19356540084388185
goemotions,gemma,50,27,0,kNN,0.47238861261804305,0.19356540084388185
goemotions,gemma,50,27,0,LPE -var,0.5132662330051571,0.19356540084388185
goemotions,gemma,50,27,1,GPP neg-latent-var,0.47294324727077897,0.2141350210970464
goemotions,gemma,50,27,1,GPP -MI,0.48430645552876567,0.2141350210970464
goemotions,gemma,50,27,1,Maha,0.4963059239166834,0.2141350210970464
goemotions,gemma,50,27,1,MSP,0.5468111646909115,0.2141350210970464
goemotions,gemma,50,27,1,kNN,0.47975792813609275,0.2141350210970464
goemotions,gemma,50,27,1,LPE -var,0.5333419144732436,0.2141350210970464
goemotions,gemma,50,27,2,GPP neg-latent-var,0.47136934063358116,0.23048523206751054
goemotions,gemma,50,27,2,GPP -MI,0.4775974691916147,0.23048523206751054
goemotions,gemma,50,27,2,Maha,0.4872318917018284,0.23048523206751054
goemotions,gemma,50,27,2,MSP,0.5358733507467685,0.23048523206751054
goemotions,gemma,50,27,2,kNN,0.47730393141785554,0.23048523206751054
goemotions,gemma,50,27,2,LPE -var,0.5104867808586163,0.23048523206751054
goemotions,gemma,50,3,0,GPP neg-latent-var,0.5291293853854997,0.22497661365762395
goemotions,gemma,50,3,0,GPP -MI,0.5384848149444084,0.22497661365762395
goemotions,gemma,50,3,0,Maha,0.48921728946936205,0.22497661365762395
goemotions,gemma,50,3,0,MSP,0.50421311206164,0.22497661365762395
goemotions,gemma,50,3,0,kNN,0.49265740258070967,0.22497661365762395
goemotions,gemma,50,3,0,LPE -var,0.48140160955162487,0.22497661365762395
goemotions,gemma,50,3,1,GPP neg-latent-var,0.5303951042209669,0.21608980355472404
goemotions,gemma,50,3,1,GPP -MI,0.5314840865758824,0.21608980355472404
goemotions,gemma,50,3,1,Maha,0.48257271188740275,0.21608980355472404
goemotions,gemma,50,3,1,MSP,0.4829136883296796,0.21608980355472404
goemotions,gemma,50,3,1,kNN,0.4896403858925014,0.21608980355472404
goemotions,gemma,50,3,1,LPE -var,0.49011882404187407,0.21608980355472404
goemotions,gemma,50,3,2,GPP neg-latent-var,0.5309985075586088,0.2137511693171188
goemotions,gemma,50,3,2,GPP -MI,0.5314305300666243,0.2137511693171188
goemotions,gemma,50,3,2,Maha,0.4656381436599804,0.2137511693171188
goemotions,gemma,50,3,2,MSP,0.5097651368547333,0.2137511693171188
goemotions,gemma,50,3,2,kNN,0.48298152657473986,0.2137511693171188
goemotions,gemma,50,3,2,LPE -var,0.4921022001014003,0.2137511693171188
goemotions,gemma,50,0,0,GPP neg-latent-var,0.48107197997899187,0.20036513007759013
goemotions,gemma,50,0,0,GPP -MI,0.48769760590846856,0.20036513007759013
goemotions,gemma,50,0,0,Maha,0.5544583212314841,0.20036513007759013
goemotions,gemma,50,0,0,MSP,0.5602169816059172,0.20036513007759013
goemotions,gemma,50,0,0,kNN,0.5500514283093735,0.20036513007759013
goemotions,gemma,50,0,0,LPE -var,0.5106361605436769,0.20036513007759013
goemotions,gemma,50,0,1,GPP neg-latent-var,0.48217261131335454,0.19214970333181197
goemotions,gemma,50,0,1,GPP -MI,0.48965428383622434,0.19214970333181197
goemotions,gemma,50,0,1,Maha,0.5831085847060287,0.19214970333181197
goemotions,gemma,50,0,1,MSP,0.49266136587475085,0.19214970333181197
goemotions,gemma,50,0,1,kNN,0.5605707559633909,0.19214970333181197
goemotions,gemma,50,0,1,LPE -var,0.4625381344735641,0.19214970333181197
goemotions,gemma,50,0,2,GPP neg-latent-var,0.4813023700698159,0.18575992697398447
goemotions,gemma,50,0,2,GPP -MI,0.4923796566641699,0.18575992697398447
goemotions,gemma,50,0,2,Maha,0.5754904251625287,0.18575992697398447
goemotions,gemma,50,0,2,MSP,0.4940524415890146,0.18575992697398447
goemotions,gemma,50,0,2,kNN,0.5515407746784912,0.18575992697398447
goemotions,gemma,50,0,2,LPE -var,0.48036879884870465,0.18575992697398447
goemotions,gemma,50,4,0,GPP neg-latent-var,0.49301944049530977,0.21788470267816615
goemotions,gemma,50,4,0,GPP -MI,0.4952199469574253,0.21788470267816615
goemotions,gemma,50,4,0,Maha,0.4898603888099062,0.21788470267816615
goemotions,gemma,50,4,0,MSP,0.5086372758882096,0.21788470267816615
goemotions,gemma,50,4,0,kNN,0.5037800323048174,0.21788470267816615
goemotions,gemma,50,4,0,LPE -var,0.5466403681182328,0.21788470267816615
goemotions,gemma,50,4,1,GPP neg-latent-var,0.4917429163277579,0.23604176123468
goemotions,gemma,50,4,1,GPP -MI,0.4951865361263252,0.23604176123468
goemotions,gemma,50,4,1,Maha,0.5032869345216836,0.23604176123468
goemotions,gemma,50,4,1,MSP,0.4606478014521038,0.23604176123468
goemotions,gemma,50,4,1,kNN,0.5039920182676599,0.23604176123468
goemotions,gemma,50,4,1,LPE -var,0.5096442092117117,0.23604176123468
goemotions,gemma,50,4,2,GPP neg-latent-var,0.4934157620780154,0.19927371765773944
goemotions,gemma,50,4,2,GPP -MI,0.5008260539965114,0.19927371765773944
goemotions,gemma,50,4,2,Maha,0.5057639444135937,0.19927371765773944
goemotions,gemma,50,4,2,MSP,0.4751481021495837,0.19927371765773944
goemotions,gemma,50,4,2,kNN,0.5006186764241655,0.19927371765773944
goemotions,gemma,50,4,2,LPE -var,0.4485576889843338,0.19927371765773944
goemotions,gemma,50,2,0,GPP neg-latent-var,0.4561521297632409,0.19091710758377425
goemotions,gemma,50,2,0,GPP -MI,0.45665985249318586,0.19091710758377425
goemotions,gemma,50,2,0,Maha,0.5413493399604511,0.19091710758377425
goemotions,gemma,50,2,0,MSP,0.5322637753193309,0.19091710758377425
goemotions,gemma,50,2,0,kNN,0.49801921329699106,0.19091710758377425
goemotions,gemma,50,2,0,LPE -var,0.5060692907915131,0.19091710758377425
goemotions,gemma,50,2,1,GPP neg-latent-var,0.4581596387151943,0.23721340388007053
goemotions,gemma,50,2,1,GPP -MI,0.4520318930041152,0.23721340388007053
goemotions,gemma,50,2,1,Maha,0.5313752605419273,0.23721340388007053
goemotions,gemma,50,2,1,MSP,0.4243726952060285,0.23721340388007053
goemotions,gemma,50,2,1,kNN,0.4938438618994174,0.23721340388007053
goemotions,gemma,50,2,1,LPE -var,0.5038997782053337,0.23721340388007053
goemotions,gemma,50,2,2,GPP neg-latent-var,0.45539054566832343,0.20326278659611993
goemotions,gemma,50,2,2,GPP -MI,0.45143231254342364,0.20326278659611993
goemotions,gemma,50,2,2,Maha,0.5213310352199241,0.20326278659611993
goemotions,gemma,50,2,2,MSP,0.4912217412217412,0.20326278659611993
goemotions,gemma,50,2,2,kNN,0.49646598257709373,0.20326278659611993
goemotions,gemma,50,2,2,LPE -var,0.47519507241729464,0.20326278659611993
goemotions,gemma,50,1,0,GPP neg-latent-var,0.4723967276737726,0.20712401055408972
goemotions,gemma,50,1,0,GPP -MI,0.4848302410967319,0.20712401055408972
goemotions,gemma,50,1,0,Maha,0.5659002387234577,0.20712401055408972
goemotions,gemma,50,1,0,MSP,0.5006631207158911,0.20712401055408972
goemotions,gemma,50,1,0,kNN,0.5250275718613449,0.20712401055408972
goemotions,gemma,50,1,0,LPE -var,0.5021568873811618,0.20712401055408972
goemotions,gemma,50,1,1,GPP neg-latent-var,0.4705015984699363,0.19041336851363236
goemotions,gemma,50,1,1,GPP -MI,0.45714146109924475,0.19041336851363236
goemotions,gemma,50,1,1,Maha,0.539291647471067,0.19041336851363236
goemotions,gemma,50,1,1,MSP,0.4446398905501808,0.19041336851363236
goemotions,gemma,50,1,1,kNN,0.5041357792017422,0.19041336851363236
goemotions,gemma,50,1,1,LPE -var,0.4723862573466795,0.19041336851363236
goemotions,gemma,50,1,2,GPP neg-latent-var,0.4729411846826095,0.1838170624450308
goemotions,gemma,50,1,2,GPP -MI,0.4781170163755916,0.1838170624450308
goemotions,gemma,50,1,2,Maha,0.5624694615459788,0.1838170624450308
goemotions,gemma,50,1,2,MSP,0.4694475855425723,0.1838170624450308
goemotions,gemma,50,1,2,kNN,0.5211919420362693,0.1838170624450308
goemotions,gemma,50,1,2,LPE -var,0.5480937024472645,0.1838170624450308
goemotions,gemma,50,10,0,GPP neg-latent-var,0.5268952126598211,0.20341207349081364
goemotions,gemma,50,10,0,GPP -MI,0.54002624671916,0.20341207349081364
goemotions,gemma,50,10,0,Maha,0.4931927368728032,0.20341207349081364
goemotions,gemma,50,10,0,MSP,0.49659636843640154,0.20341207349081364
goemotions,gemma,50,10,0,kNN,0.44612131816856226,0.20341207349081364
goemotions,gemma,50,10,0,LPE -var,0.5053989961781092,0.20341207349081364
goemotions,gemma,50,10,1,GPP neg-latent-var,0.5272021918312843,0.205161854768154
goemotions,gemma,50,10,1,GPP -MI,0.522597504259336,0.205161854768154
goemotions,gemma,50,10,1,Maha,0.47177326518395735,0.205161854768154
goemotions,gemma,50,10,1,MSP,0.4380285797608633,0.205161854768154
goemotions,gemma,50,10,1,kNN,0.43183143773694954,0.205161854768154
goemotions,gemma,50,10,1,LPE -var,0.4948312382004881,0.205161854768154
goemotions,gemma,50,10,2,GPP neg-latent-var,0.5265652100504981,0.21172353455818022
goemotions,gemma,50,10,2,GPP -MI,0.5293280225936671,0.21172353455818022
goemotions,gemma,50,10,2,Maha,0.46760218569170087,0.21172353455818022
goemotions,gemma,50,10,2,MSP,0.5304753572470107,0.21172353455818022
goemotions,gemma,50,10,2,kNN,0.42921060306058234,0.21172353455818022
goemotions,gemma,50,10,2,LPE -var,0.5018572239873524,0.21172353455818022
goemotions,gemma,50,7,0,GPP neg-latent-var,0.5300645062202427,0.19538729329852045
goemotions,gemma,50,7,0,GPP -MI,0.5330295738835134,0.19538729329852045
goemotions,gemma,50,7,0,Maha,0.47611733988634625,0.19538729329852045
goemotions,gemma,50,7,0,MSP,0.4400757692110787,0.19538729329852045
goemotions,gemma,50,7,0,kNN,0.4747478625915118,0.19538729329852045
goemotions,gemma,50,7,0,LPE -var,0.4973805013737436,0.19538729329852045
goemotions,gemma,50,7,1,GPP neg-latent-var,0.5317880851209065,0.21627502175805047
goemotions,gemma,50,7,1,GPP -MI,0.5426671103602451,0.21627502175805047
goemotions,gemma,50,7,1,Maha,0.5139720814348367,0.21627502175805047
goemotions,gemma,50,7,1,MSP,0.5152391679038891,0.21627502175805047
